selling_price,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,Company
150000,2005,0,50000,0,0,13.9,1598.0,92.0,5.0,others
520000,2013,0,40147,1,0,28.4,1248.0,74.0,5.0,Maruti
750000,2017,1,44500,1,0,28.4,1248.0,74.02,5.0,Maruti
474000,2015,0,56000,1,0,25.8,1498.0,98.6,5.0,Honda
2150000,2020,0,1900,0,1,16.5,1799.0,139.46,5.0,Honda
490000,2015,0,81465,0,0,18.6,1197.0,81.83,5.0,Hyundai
273000,2013,0,149028,1,0,20.5,1598.0,103.5,5.0,Skoda
595000,2012,0,95009,1,1,16.96,1968.0,138.1,5.0,Volkswagen
578000,2016,1,138000,1,0,19.87,1461.0,83.8,5.0,Renault
300000,2012,1,60000,0,0,18.6,1197.0,85.8,5.0,Maruti
950000,2017,1,40000,1,0,23.9,1582.0,126.2,5.0,Hyundai
299000,2009,0,87000,0,0,16.9,1497.0,100.0,5.0,Honda
250000,2012,1,120000,1,0,20.0,1399.0,68.0,5.0,Ford
650000,2015,0,94000,1,0,19.3,1248.0,73.9,5.0,Maruti
1100000,2017,1,10000,1,0,25.6,1498.0,97.9,5.0,Honda
890000,2011,0,64690,1,1,16.55,1968.0,140.0,5.0,Audi
399000,2011,0,44000,1,0,23.2,1248.0,73.94,5.0,Maruti
321000,2012,0,68500,0,0,17.6,1496.0,74.34109969352802,5.0,Toyota
1950000,2016,0,70000,1,1,15.0,2143.0,107.3,5.0,Mercedes-Benz
3200000,2019,1,40000,1,1,10.91,3198.0,197.0,7.0,Ford
740000,2015,1,100000,1,0,20.77,1248.0,88.8,7.0,Maruti
530000,2017,1,60000,0,0,20.89,1197.0,81.8,5.0,Maruti
4599000,2016,0,32143,1,1,15.97,2993.0,258.0,5.0,BMW
650000,2016,1,56400,1,0,19.87,1461.0,83.8,5.0,Renault
465000,2016,0,68000,1,0,19.3,1248.0,73.9,5.0,Maruti
780000,2019,1,10000,0,1,17.4,1197.0,81.86,5.0,Hyundai
495000,2014,1,225000,1,0,22.32,1582.0,126.32,5.0,Hyundai
1425000,2018,1,25000,0,0,19.63826453243471,1368.0,160.77,5.0,others
3985000,2016,0,36799,1,1,18.56,1995.0,187.7,5.0,BMW
350000,2007,1,80000,1,0,13.93,2179.0,138.0,7.0,Tata
250000,2011,1,120000,1,0,23.03,1396.0,69.0,5.0,Tata
425000,2016,0,66000,1,0,20.5,1248.0,91.72,5.0,others
180000,2010,1,110000,0,0,15.37,1196.0,73.0,7.0,Maruti
285000,2012,0,70000,3,0,19.0,1086.0,68.1,5.0,Hyundai
615000,2015,0,33000,0,0,16.47,1198.0,73.9,5.0,Volkswagen
425000,2017,0,57000,0,0,23.01,999.0,67.0,5.0,Renault
375000,2014,0,43000,0,0,23.1,998.0,67.04,5.0,Maruti
590000,2016,0,57000,0,0,17.19,1197.0,81.86,5.0,Hyundai
480000,2016,1,110000,1,0,24.0,1120.0,70.0,5.0,Hyundai
1385000,2010,0,147500,1,1,13.5,2987.0,282.0,5.0,Mercedes-Benz
530000,2013,1,70000,1,0,22.9,1248.0,74.0,5.0,Maruti
1000000,2019,0,2700,0,1,14.4,1598.0,103.6,5.0,Volkswagen
1008000,2020,0,8600,1,0,24.3,1248.0,88.5,5.0,Maruti
894999,2017,0,36000,1,0,24.3,1248.0,88.5,5.0,Maruti
269000,2017,0,21918,0,0,22.7,799.0,53.64,5.0,others
2950000,2017,0,91346,1,1,15.04,2755.0,174.5,7.0,Toyota
1400000,2017,0,36000,1,1,16.0,1997.0,140.0,7.0,Mahindra
1200000,2018,1,35000,1,0,16.36,2179.0,120.0,7.0,Mahindra
340000,2009,0,124000,1,0,17.8,1248.0,75.0,5.0,Maruti
495000,2014,0,63063,1,0,20.5,1598.0,103.5,5.0,Skoda
5000000,2019,0,9000,1,1,22.48,1995.0,187.74,5.0,BMW
250000,2018,1,50000,0,0,25.17,799.0,53.3,5.0,Renault
685000,2011,0,81000,1,0,17.72,1968.0,108.49,5.0,Skoda
275000,2012,0,16000,0,0,19.81,1086.0,68.05,5.0,Hyundai
470000,2017,1,120000,1,0,22.95,1248.0,74.0,5.0,Tata
381000,2017,0,20700,2,0,33.44,796.0,40.3,4.0,Maruti
950000,2019,1,70000,1,0,25.1,1248.0,88.5,5.0,Maruti
360000,2016,0,56000,2,0,33.54,998.0,67.04,5.0,Maruti
770000,2011,0,74000,1,0,15.1,2179.0,140.0,7.0,Mahindra
994999,2019,1,20000,0,0,17.0,1591.0,121.3,5.0,Hyundai
300000,2012,1,83000,1,0,23.2,1248.0,73.94,5.0,Maruti
130000,2006,1,80000,0,0,16.6,1388.0,68.0,5.0,Ford
495000,2015,0,30000,0,0,18.9,1197.0,82.0,5.0,Hyundai
725000,2019,0,20214,0,0,21.01,1197.0,81.8,5.0,Maruti
1200000,2013,0,17650,0,0,13.44,2359.0,198.25,5.0,Hyundai
365000,2014,1,100000,1,0,23.4,1248.0,74.0,5.0,Maruti
600000,2017,1,95000,0,1,17.03,1373.0,91.1,7.0,Maruti
2850000,2017,0,23000,1,1,20.68,1995.0,188.0,5.0,BMW
445000,2014,0,88000,1,0,17.21,1493.0,100.0,7.0,Mahindra
425000,2013,1,34294,1,0,25.8,1498.0,98.6,5.0,Honda
850000,2016,0,27275,0,0,17.4,1497.0,117.6,5.0,Honda
1835000,2017,0,87000,1,0,13.68,2393.0,147.51,8.0,Toyota
525000,2014,0,56000,1,0,19.64,1461.0,108.45,5.0,Renault
175000,2010,1,25000,0,0,18.9,998.0,67.1,5.0,Maruti
3000000,2015,0,50000,1,1,16.36,2179.0,187.7,5.0,others
525000,2018,1,6500,2,0,30.48,1086.0,58.0,5.0,Hyundai
340000,2017,0,30000,0,0,23.01,999.0,67.0,5.0,Renault
290000,2012,0,58000,1,0,21.64,1461.0,84.8,5.0,Nissan
440000,2012,0,85000,1,1,17.0,1896.0,105.0,5.0,Skoda
450000,2015,0,35000,0,1,23.1,998.0,67.04,5.0,Maruti
850000,2017,1,15000,1,0,18.49,1493.0,100.0,7.0,Mahindra
1199000,2015,0,117000,1,0,12.99,2494.0,100.6,8.0,Toyota
229999,2013,1,60000,0,0,19.81,1086.0,68.05,5.0,Hyundai
535000,2016,0,19000,0,0,18.9,1197.0,82.0,5.0,Hyundai
600000,2014,1,90000,1,0,12.05,2179.0,120.0,7.0,Mahindra
300000,2009,1,30000,0,0,20.36,1197.0,78.9,5.0,Hyundai
550000,2016,0,21866,0,0,17.0,1198.0,73.75,5.0,Volkswagen
459999,2017,0,39871,0,0,23.84,1199.0,84.0,5.0,Tata
515000,2018,0,17000,0,1,20.51,998.0,67.0,5.0,Maruti
509999,2014,1,100000,1,0,15.96,2523.0,62.1,7.0,Mahindra
1695000,2017,0,167000,1,0,13.68,2393.0,147.8,7.0,Toyota
225000,2009,0,56109,0,0,19.0,998.0,66.1,5.0,Maruti
450000,2014,0,132220,1,0,20.14,1498.0,88.8,5.0,Volkswagen
950000,2019,0,12000,1,0,24.3,1248.0,88.5,5.0,Maruti
200000,2013,1,48000,0,0,22.74,796.0,47.3,5.0,Maruti
1545000,2014,0,64000,1,1,17.11,1968.0,174.33,5.0,Audi
217000,2010,1,100000,1,0,17.8,1248.0,75.0,5.0,Maruti
695000,2016,0,49000,0,0,18.6,1197.0,81.83,5.0,Hyundai
565000,2011,0,58000,0,1,11.7,2354.0,177.6,5.0,Honda
350000,2012,1,200000,0,0,17.6,1496.0,88.73,5.0,Toyota
450000,2016,0,8700,0,0,18.9,1197.0,82.0,5.0,Hyundai
690000,2012,1,70000,1,1,11.79,2179.0,120.0,8.0,Mahindra
775000,2019,1,25000,0,0,18.6,1197.0,81.86,5.0,Hyundai
425000,2012,0,85508,0,0,18.6,1197.0,85.8,5.0,Maruti
195000,2007,0,44000,0,0,15.3,1341.0,83.0,5.0,Hyundai
915000,2017,0,91000,1,0,15.4,1997.0,120.0,7.0,Mahindra
490000,2015,0,52000,1,0,26.59,1248.0,74.0,5.0,Maruti
225000,2009,0,51000,0,0,21.1,1197.0,85.8,5.0,Maruti
50000,2004,1,50000,0,0,18.9,998.0,67.1,5.0,Maruti
900000,2015,1,156000,1,0,23.9,1582.0,126.2,5.0,Hyundai
498000,2019,1,16876,0,0,23.84,1199.0,84.0,5.0,Tata
700000,2011,1,135000,1,0,10.5,2835.0,107.2,6.0,others
450000,2015,0,49134,0,0,20.4,1197.0,81.8,5.0,Maruti
844000,2018,0,15000,0,0,17.4,1497.0,117.3,5.0,Honda
450000,2015,1,30000,0,0,18.9,1197.0,82.0,5.0,Hyundai
720000,2019,0,13500,0,0,21.4,1197.0,83.1,5.0,Maruti
240000,2010,1,80000,0,0,13.5,1799.0,130.0,5.0,Honda
430999,2017,0,29852,2,0,26.6,998.0,58.16,5.0,Maruti
850000,2014,1,80000,1,0,15.1,2179.0,140.0,7.0,Mahindra
385000,2007,0,58358,0,0,14.7,1999.0,114.0,5.0,others
99000,2007,1,84000,0,0,15.26,1150.0,74.9,5.0,Chevrolet
885000,2013,0,92000,1,0,15.1,2179.0,140.0,7.0,Mahindra
875000,2017,0,27000,1,0,24.3,1248.0,88.5,5.0,Maruti
35000,2001,1,110000,0,0,19.63826453243471,999.0,74.34109969352802,5.0,Hyundai
396000,2012,1,120000,1,0,23.59,1364.0,74.34109969352802,5.0,Toyota
1250000,2014,1,30000,1,0,12.99,2494.0,100.6,7.0,Toyota
400000,2014,1,84000,1,0,26.0,1498.0,98.6,5.0,Honda
565000,2014,0,37540,0,1,16.93,1197.0,103.2,5.0,Volkswagen
345000,2013,0,20670,0,0,20.51,998.0,67.04,5.0,Maruti
500000,2014,1,95000,1,0,23.59,1364.0,67.04,5.0,Toyota
335000,2012,0,15000,0,0,19.4,1198.0,86.8,5.0,Honda
2200000,2016,1,30000,1,1,20.68,1995.0,188.0,5.0,BMW
459999,2015,0,39400,0,0,19.1,1197.0,82.0,5.0,Hyundai
925000,2013,0,147000,1,0,12.99,2494.0,100.0,8.0,Toyota
1150000,2010,0,142500,1,1,16.73,2495.0,218.0,5.0,BMW
625000,2015,0,60000,0,0,17.4,1497.0,117.3,5.0,Honda
750000,2016,1,66200,1,0,24.3,1248.0,88.5,5.0,Maruti
245000,2017,0,18900,0,0,22.7,799.0,53.64,5.0,others
409999,2010,1,80000,1,0,18.3,1991.0,147.9,5.0,Chevrolet
645000,2017,Trustmark Dealer,30503,0,1,22.0,1197.0,81.8,5.0,Maruti
525000,2013,0,64000,0,0,17.01,1591.0,121.3,5.0,Hyundai
265000,2011,0,6708,0,0,18.5,1197.0,80.0,5.0,Hyundai
2550000,2015,0,68000,1,1,18.53,1968.0,187.74,5.0,Audi
395000,2015,0,52000,0,0,18.0,1197.0,82.0,5.0,Hyundai
385000,2012,0,68000,1,0,23.2,1248.0,73.94,5.0,Maruti
190000,2009,0,85000,0,0,18.2,998.0,67.1,5.0,Maruti
1600000,2012,0,70000,1,1,17.68,1968.0,174.33,5.0,Audi
600000,2020,1,150000,1,1,19.87,1461.0,108.5,5.0,Renault
650000,2013,0,122772,1,0,12.05,2179.0,120.0,7.0,Mahindra
734000,2018,0,35000,1,0,24.3,1248.0,88.5,5.0,Maruti
200000,2013,1,120000,1,0,22.3,1248.0,74.0,5.0,Tata
950000,2018,1,60000,1,0,21.38,1396.0,88.7,5.0,Hyundai
800000,2017,0,20125,1,0,20.5,1598.0,103.5,5.0,Skoda
395000,2013,0,38000,0,0,19.1,1197.0,85.8,5.0,Maruti
373000,2020,1,5000,0,0,22.05,796.0,47.3,5.0,Maruti
360000,2011,0,89000,1,0,19.3,1248.0,73.9,5.0,Maruti
550000,2019,1,17000,0,0,20.52,1197.0,81.8,5.0,Maruti
350000,2013,1,74000,1,0,21.64,1461.0,84.8,5.0,Renault
700000,2020,1,2400,0,0,21.01,1197.0,81.8,5.0,Maruti
975000,2018,0,62000,1,0,24.3,1248.0,88.5,5.0,Maruti
550000,2017,0,43000,0,0,18.9,1197.0,82.0,5.0,Hyundai
340000,2016,1,80000,0,0,19.1,1197.0,82.0,5.0,Hyundai
3650000,2014,0,50000,1,1,11.3,2987.0,254.8,7.0,Mercedes-Benz
630000,2017,1,120000,1,0,19.63826453243471,1498.0,99.0,5.0,Ford
250000,2011,1,120000,3,0,26.2,998.0,58.2,5.0,Maruti
399000,2011,0,53000,0,0,17.71,1197.0,78.9,5.0,Toyota
1025000,2014,0,52700,0,0,14.53,1798.0,138.1,5.0,Toyota
204999,2011,0,33111,0,0,19.7,796.0,46.3,5.0,Maruti
350000,2014,1,60000,3,0,14.6,998.0,61.6,5.0,Maruti
1450000,2013,0,41000,1,1,10.0,2143.0,170.0,5.0,Mercedes-Benz
750000,2017,1,80000,0,0,18.6,1197.0,81.83,5.0,Hyundai
595000,2014,0,98000,1,0,26.0,1498.0,98.6,5.0,Honda
500000,2015,0,90431,1,0,20.45,1461.0,83.8,5.0,Renault
295000,2014,0,63000,0,0,20.36,1197.0,78.9,5.0,Hyundai
275000,2011,0,84255,0,0,18.3,1197.0,74.34109969352802,5.0,Toyota
375000,2014,0,80000,1,0,25.8,1498.0,98.6,5.0,Honda
1625000,2015,0,126000,1,0,13.0,2982.0,168.5,7.0,Toyota
441000,2016,0,29000,0,0,23.1,998.0,67.04,5.0,Maruti
625000,2016,0,58000,1,0,26.0,1498.0,98.6,5.0,Honda
575000,2017,0,21000,0,1,18.1,1199.0,88.7,5.0,Honda
1600000,2015,1,55000,1,1,13.01,2199.0,194.3,7.0,Hyundai
2600000,2013,1,60000,1,1,13.5,2987.0,282.0,5.0,Mercedes-Benz
200000,2012,1,140000,1,0,19.0,1248.0,93.0,5.0,others
409999,2018,Trustmark Dealer,20365,0,0,23.1,998.0,67.04,5.0,Maruti
300000,2013,1,80000,1,0,25.8,1498.0,98.6,5.0,Honda
300000,2010,0,89226,1,0,20.0,1399.0,68.0,5.0,Ford
650000,2015,0,70500,1,0,26.0,1498.0,98.6,5.0,Honda
875000,2018,0,93550,1,1,24.3,1248.0,88.5,5.0,Maruti
220000,2015,1,70000,0,0,21.1,814.0,55.2,5.0,Hyundai
425000,2012,0,85517,0,0,18.6,1197.0,85.8,5.0,Maruti
645000,2016,0,50000,0,1,14.3,1598.0,103.52,5.0,Skoda
900000,2018,1,50000,0,1,20.28,1462.0,103.25,5.0,Maruti
245000,2011,0,66000,0,0,18.9,998.0,67.1,5.0,Maruti
1295000,2018,0,67806,1,0,19.67,1582.0,126.2,5.0,Hyundai
145000,2008,0,75000,0,0,17.92,1086.0,62.1,5.0,Hyundai
555000,2016,0,53044,0,0,18.7,1199.0,88.7,5.0,Honda
1350000,2012,1,60000,1,1,16.09,1995.0,184.0,5.0,BMW
445000,2018,0,17000,0,1,21.79,998.0,67.05,5.0,Maruti
500000,2017,1,40000,0,1,21.63,998.0,67.0,5.0,Maruti
880000,2018,0,17716,1,1,23.8,1498.0,78.9,5.0,Honda
590000,2017,1,40000,0,0,18.6,1197.0,81.83,5.0,Hyundai
1775000,2018,0,38000,1,0,13.68,2393.0,147.51,8.0,Toyota
1150000,2017,1,30000,1,0,19.72,1461.0,108.45,5.0,Renault
825000,2018,0,37000,2,0,17.5,1373.0,80.46,7.0,Maruti
1700000,2014,0,150000,1,1,11.5,2982.0,169.0,7.0,Toyota
500000,2016,1,55000,0,0,18.6,1197.0,81.83,5.0,Hyundai
300000,2008,1,50000,1,0,19.3,1248.0,73.9,5.0,Maruti
337000,2015,0,61062,1,0,24.0,1120.0,70.0,5.0,Hyundai
2650000,2016,0,46000,1,1,22.69,1995.0,190.0,5.0,BMW
300000,2012,0,45486,0,0,21.1,814.0,55.2,5.0,Hyundai
1299000,2012,0,100581,1,1,15.2,1968.0,140.8,5.0,Audi
575000,2015,0,25800,0,0,21.4,1197.0,83.1,5.0,Maruti
525000,2015,1,70000,0,0,17.01,1591.0,121.4,5.0,Hyundai
685000,2011,0,94573,1,0,17.72,1968.0,108.49,5.0,Skoda
1450000,2011,0,60000,1,1,16.73,2993.0,218.0,5.0,BMW
235000,2014,0,61155,0,0,21.1,814.0,55.2,5.0,Hyundai
894999,2017,0,40423,0,1,14.7,1496.0,120.69,5.0,Ford
275000,2013,0,72000,0,0,20.36,1197.0,78.9,5.0,Hyundai
180000,2016,1,40000,0,0,16.8,796.0,34.2,8.0,Maruti
750000,2015,1,50000,0,0,16.09,1598.0,103.2,5.0,Volkswagen
875000,2018,0,13000,1,0,22.54,1396.0,88.73,5.0,Hyundai
840000,2018,0,22072,0,0,21.01,1197.0,81.8,5.0,Maruti
345000,2012,0,39200,0,0,17.0,1197.0,80.0,5.0,Hyundai
150000,2015,0,35342,0,0,25.4,624.0,37.5,4.0,Tata
325000,2011,0,86000,0,0,18.3,1197.0,74.34109969352802,5.0,Toyota
525000,2016,0,68000,0,0,18.16,1196.0,86.8,5.0,Ford
450000,2018,0,21000,0,1,24.04,999.0,67.0,5.0,Renault
475000,2013,0,54000,1,0,23.4,1248.0,74.0,5.0,Maruti
565000,2017,0,56000,0,0,18.9,1197.0,81.86,5.0,Hyundai
409999,2016,0,44000,0,0,18.9,1197.0,82.0,5.0,Hyundai
470000,2016,1,25000,1,0,25.32,1198.0,77.0,6.0,Mahindra
595000,2015,1,70000,1,0,22.54,1396.0,88.73,5.0,Hyundai
625000,2015,0,65785,1,0,21.14,1498.0,103.52,5.0,Skoda
275000,2017,0,27000,0,1,21.9,624.0,37.48,4.0,Tata
409999,2012,0,71000,0,0,17.0,1197.0,80.0,5.0,Hyundai
375000,2013,1,120000,1,0,22.07,1199.0,73.9,5.0,Volkswagen
2525000,2016,0,44000,0,1,14.74,1991.0,181.03,5.0,Mercedes-Benz
495000,2014,0,40000,0,0,18.9,1197.0,82.0,5.0,Hyundai
445000,2013,0,43000,0,1,17.4,1197.0,85.8,5.0,Maruti
1050000,2018,1,50000,1,1,22.0,1582.0,126.2,5.0,Hyundai
850000,2019,0,7900,0,0,17.0,1197.0,110.0,5.0,Mahindra
114999,2009,0,70000,0,0,18.0,995.0,62.0,5.0,Chevrolet
360000,2009,0,54000,0,0,16.1,1298.0,88.2,5.0,Maruti
250000,2016,1,120000,0,0,20.51,998.0,67.04,5.0,Maruti
210000,2011,1,148000,0,0,17.0,1197.0,80.0,5.0,Hyundai
98000,2006,1,90000,0,0,15.3,1341.0,83.0,5.0,Hyundai
275000,2015,1,35000,0,0,23.95,998.0,67.05,5.0,Maruti
484999,2014,0,53000,0,0,18.0,1198.0,86.7,5.0,Honda
185000,2006,0,60000,0,0,19.63826453243471,1086.0,74.34109969352802,5.0,Hyundai
550000,2015,1,120000,1,0,24.2,1498.0,98.6,7.0,Honda
1350000,2018,0,47000,1,0,16.36,2179.0,140.0,7.0,Mahindra
272000,2011,1,50000,0,0,18.9,998.0,67.1,5.0,Maruti
500000,2017,1,40000,0,0,17.57,1193.0,88.7,5.0,Tata
425000,2013,0,77000,0,0,18.9,1197.0,82.0,5.0,Hyundai
2900000,2013,0,33000,1,1,12.07,2967.0,241.4,7.0,Audi
3250000,2018,1,30000,1,1,20.68,1995.0,188.0,5.0,BMW
540000,2017,1,40000,0,0,21.21,1197.0,81.8,5.0,Maruti
200000,2010,1,35000,0,0,19.0,998.0,66.1,5.0,Maruti
285000,2015,0,60000,0,0,23.95,998.0,67.05,5.0,Maruti
165000,2012,1,90000,1,0,25.44,936.0,57.6,5.0,Chevrolet
650000,2016,0,52000,0,1,22.0,1197.0,81.8,5.0,Maruti
600000,2013,1,70000,1,0,17.3,1998.0,163.7,5.0,Chevrolet
1550000,2018,1,79000,1,0,17.6,2179.0,153.86,7.0,Tata
725000,2015,0,78000,1,0,25.6,1498.0,97.9,5.0,Honda
525000,2015,1,60000,0,0,20.4,1197.0,81.8,5.0,Maruti
713000,2017,0,33000,0,0,20.73,1373.0,91.1,5.0,Maruti
395000,2016,0,36000,0,0,17.57,1193.0,88.7,5.0,Tata
484999,2013,0,890000,1,0,17.8,1248.0,74.34109969352802,5.0,Maruti
189000,2010,0,67000,0,0,14.6,1368.0,112.0,5.0,others
250000,2010,1,110000,0,0,16.2,1599.0,103.2,5.0,Hyundai
580000,2013,0,30000,0,0,16.02,1373.0,93.7,7.0,Maruti
450000,2017,1,40000,1,0,23.5,909.0,45.0,8.0,Mahindra
250000,2016,1,59957,1,0,23.5,909.0,45.0,8.0,Mahindra
7595000,2017,0,11500,0,1,11.5,2996.0,362.0,5.0,Mercedes-Benz
950000,2015,1,148000,1,0,19.67,1582.0,126.2,5.0,Hyundai
575000,2015,0,53000,0,1,16.93,1197.0,103.2,5.0,Volkswagen
635000,2011,0,98000,1,0,12.99,2494.0,100.0,8.0,Toyota
750000,2017,1,20000,0,0,17.5,1199.0,88.7,5.0,Honda
645000,2014,0,42000,0,0,17.4,1497.0,117.3,5.0,Honda
3995000,2017,0,35000,0,1,12.0,1991.0,184.0,5.0,Mercedes-Benz
2950000,2017,1,16300,0,1,17.61,1998.0,184.0,5.0,BMW
900000,2014,1,244400,1,0,12.99,2494.0,100.6,8.0,Toyota
500000,2019,1,10000,0,0,23.84,1199.0,84.0,5.0,Tata
600000,2015,0,72862,1,0,24.5,1498.0,98.6,7.0,Honda
475000,2016,0,23593,0,0,18.15,1198.0,82.0,6.0,Mahindra
850000,2018,1,20000,1,0,28.09,1248.0,88.5,5.0,Maruti
1044999,2020,0,23000,0,0,19.01,1462.0,103.2,6.0,Maruti
1785000,2018,0,22886,1,1,14.62,1493.0,113.42,5.0,Hyundai
450000,2016,1,70000,0,0,18.6,1197.0,81.83,5.0,Hyundai
921000,2019,1,34500,0,0,21.56,1462.0,103.25,5.0,Maruti
750000,2019,1,15000,0,0,19.0,1194.0,94.68,5.0,Ford
345000,2018,1,28000,0,0,23.01,999.0,67.0,5.0,Renault
1650000,2014,0,56000,1,1,17.68,1968.0,174.33,5.0,Audi
1100000,2017,1,70000,1,0,15.4,1997.0,120.0,7.0,Mahindra
1250000,2012,0,121000,1,0,12.99,2494.0,100.0,8.0,Toyota
861999,2019,1,25000,1,0,21.5,1497.0,108.5,5.0,Tata
4275000,2016,0,50000,1,1,17.9,2143.0,201.15,5.0,Mercedes-Benz
1300000,2017,1,48800,1,1,16.0,2179.0,140.0,7.0,Mahindra
645000,2012,0,76122,1,0,15.1,2179.0,140.0,7.0,Mahindra
1150000,2019,1,65000,1,0,19.63826453243471,1582.0,126.2,5.0,Hyundai
595000,2017,0,41000,0,1,18.9,1197.0,81.86,5.0,Hyundai
470000,2013,1,71000,0,0,18.6,1197.0,85.8,5.0,Maruti
336000,2011,1,81000,0,0,17.1,1591.0,121.3,5.0,Hyundai
1585000,2020,0,1005,1,0,17.41,1956.0,167.68,5.0,others
420000,2013,1,80000,1,0,23.4,1248.0,74.0,5.0,Maruti
455000,2019,1,5000,0,0,21.7,998.0,67.0,5.0,Maruti
790000,2015,0,56836,0,0,15.29,1591.0,121.3,5.0,Hyundai
300000,2015,1,70000,0,0,19.1,1197.0,82.0,5.0,Hyundai
250000,2013,1,100000,1,0,25.44,936.0,57.6,5.0,Chevrolet
690000,2015,0,46215,0,0,15.8,1499.0,110.0,5.0,Ford
850000,2014,1,146000,1,0,20.45,1461.0,83.8,5.0,Nissan
585000,2013,0,88000,1,0,12.05,2179.0,120.0,8.0,Mahindra
795000,2016,0,62000,1,0,24.3,1248.0,88.5,5.0,Maruti
790000,2017,Trustmark Dealer,38461,2,0,26.8,1462.0,103.0,7.0,Maruti
850000,2018,0,33348,1,0,25.1,1248.0,88.5,5.0,Maruti
40000,2002,1,60000,0,0,19.63826453243471,999.0,74.34109969352802,5.0,Hyundai
565000,2015,0,44983,0,0,18.6,1197.0,81.83,5.0,Hyundai
925000,2017,0,15735,0,0,17.4,1497.0,117.6,5.0,Honda
900000,2014,0,84000,1,0,15.1,2179.0,140.0,7.0,Mahindra
650000,2016,0,66000,1,0,25.2,1248.0,74.0,5.0,Maruti
650000,2016,0,77000,1,0,22.54,1396.0,88.73,5.0,Hyundai
250000,2011,0,32908,0,0,18.9,998.0,67.1,5.0,Maruti
450000,2011,0,78000,1,0,21.9,1396.0,90.0,5.0,Hyundai
640000,2017,1,12351,0,0,21.4,1197.0,83.1,5.0,Maruti
3950000,2016,0,62000,1,1,12.7,2179.0,187.7,5.0,others
695000,2013,0,63000,0,0,12.8,2354.0,177.6,5.0,Honda
220000,2009,0,63000,0,0,16.1,1197.0,85.0,5.0,Maruti
549000,2017,0,25100,0,0,18.9,1197.0,82.0,5.0,Hyundai
150000,2009,1,60000,0,0,19.0,998.0,67.1,5.0,Maruti
650000,2016,0,56205,0,1,18.19,1197.0,103.2,5.0,Volkswagen
800000,2017,1,20000,0,0,20.73,1373.0,91.1,5.0,Maruti
740000,2018,0,37000,0,0,18.6,1197.0,81.83,5.0,Hyundai
350000,2012,1,35000,0,0,17.5,1197.0,85.8,5.0,Maruti
245000,2012,1,36000,0,0,20.92,998.0,67.1,5.0,Maruti
850000,2017,0,28847,0,1,19.12,1373.0,91.1,5.0,Maruti
595000,2016,0,55000,1,0,24.52,1248.0,88.5,7.0,Maruti
50000,2006,1,70000,0,0,15.3,1341.0,61.0,5.0,Hyundai
250000,2015,1,60000,0,0,15.37,1196.0,73.0,7.0,Maruti
695000,2016,0,72168,1,0,20.14,1498.0,88.8,5.0,Volkswagen
350000,2018,1,40000,0,0,23.95,998.0,67.05,5.0,Maruti
65000,2011,1,50000,0,0,26.0,624.0,35.0,4.0,Tata
1095000,2016,0,85000,1,0,19.67,1582.0,126.2,5.0,Hyundai
450000,2015,0,39511,0,0,19.1,1197.0,82.0,5.0,Hyundai
585000,2014,0,44000,0,0,20.73,1373.0,91.2,5.0,Maruti
290000,2012,1,64000,0,0,18.5,1197.0,82.9,5.0,Hyundai
260000,2012,1,47000,0,0,17.92,1086.0,62.1,5.0,Hyundai
835000,2018,0,34000,0,0,18.6,1197.0,81.83,5.0,Hyundai
2500000,2012,1,45000,1,1,11.8,2967.0,246.7,5.0,Audi
515000,2015,0,55429,0,0,21.21,1197.0,81.8,5.0,Maruti
475000,2016,0,72000,1,0,25.32,1198.0,77.0,6.0,Mahindra
740000,2016,0,27946,1,0,24.7,1498.0,98.63,5.0,Honda
465000,2015,0,65000,0,0,16.2,1199.0,74.0,5.0,Volkswagen
1145000,2019,0,15700,0,1,14.7,1496.0,120.69,5.0,Ford
750000,2016,1,50000,1,0,23.9,1582.0,126.2,5.0,Hyundai
430000,2012,1,32000,0,0,17.5,1298.0,85.8,5.0,Maruti
415000,2018,0,35000,0,0,23.01,999.0,67.0,5.0,Renault
610000,2017,1,64000,1,0,22.54,1396.0,88.73,5.0,Hyundai
690000,2018,1,20000,0,1,22.0,1197.0,81.8,5.0,Maruti
450000,2016,0,18000,0,0,21.63,998.0,67.04,5.0,Maruti
525000,2016,0,41000,0,0,18.6,1197.0,81.86,5.0,Hyundai
310000,2011,1,110000,1,0,21.1,1248.0,73.9,5.0,Maruti
465000,2013,0,67000,0,1,16.5,1198.0,86.8,5.0,Honda
325000,2012,0,89000,1,0,23.08,1461.0,63.12,5.0,Renault
825000,2018,0,20672,0,1,18.3,1199.0,88.76,5.0,Honda
484999,2014,0,69000,0,1,16.93,1197.0,103.2,5.0,Volkswagen
365000,2008,0,52000,1,0,12.7,2609.0,120.0,8.0,Mahindra
475000,2012,0,87000,1,0,20.5,1598.0,103.5,5.0,Skoda
650000,2017,0,15700,0,0,17.0,1198.0,108.5,5.0,Tata
60000,2012,1,20000,0,0,25.4,624.0,38.0,4.0,Tata
1750000,2016,0,90000,1,1,11.36,2755.0,171.5,7.0,Toyota
285000,2013,0,45019,0,0,22.74,796.0,47.3,5.0,Maruti
225000,2012,1,110000,0,0,18.6,1199.0,79.4,5.0,Chevrolet
630000,2020,0,27000,1,0,22.71,1461.0,84.8,5.0,Nissan
